0.502,0.498
0.48,0.52
0.489,0.511
0.469,0.531
0.487,0.513
0.486,0.514
0.497,0.503
0.471,0.529
0.501,0.499
0.512,0.488
0.469,0.531
0.502,0.498
0.485,0.515
0.496,0.504
0.476,0.524
0.487,0.513
0.488,0.512
0.506,0.494
0.502,0.498
0.492,0.508
0.479,0.521
0.474,0.526
0.515,0.485
0.478,0.522
0.497,0.503
0.482,0.518
0.477,0.523
0.49,0.51
0.489,0.511
0.475,0.525
0.494,0.506
0.494,0.506
0.48,0.52
0.506,0.494
0.478,0.522
0.504,0.496
0.486,0.514
0.479,0.521
0.502,0.498
0.47,0.53
0.499,0.501
0.478,0.522
0.47,0.53
0.474,0.526
0.485,0.515
0.485,0.515
0.487,0.513
0.48,0.52
0.492,0.508
0.482,0.518
0.488,0.512
0.497,0.503
0.485,0.515
0.487,0.513
0.494,0.506
0.487,0.513
0.481,0.519
0.473,0.527
0.524,0.476
0.478,0.522
0.49,0.51
0.471,0.529
0.484,0.516
0.493,0.507
0.487,0.513
0.474,0.526
0.482,0.518
0.511,0.489
0.478,0.522
0.464,0.536
0.481,0.519
0.459,0.541
0.486,0.514
0.491,0.509
0.49,0.51
0.475,0.525
0.462,0.538
0.475,0.525
0.486,0.514
0.503,0.497
0.453,0.547
0.497,0.503
0.49,0.51
0.477,0.523
0.516,0.484
0.485,0.515
0.489,0.511
0.464,0.536
0.511,0.489
0.483,0.517
0.491,0.509
0.476,0.524
0.512,0.488
0.502,0.498
0.479,0.521
0.456,0.544
0.506,0.494
0.505,0.495
0.487,0.513
0.48,0.52
0.506,0.494
0.485,0.515
0.469,0.531
0.466,0.534
0.477,0.523
0.485,0.515
0.483,0.517
0.492,0.508
0.48,0.52
0.483,0.517
0.469,0.531
0.457,0.543
0.469,0.531
0.496,0.504
0.498,0.502
0.474,0.526
0.476,0.524
0.485,0.515
0.494,0.506
0.471,0.529
0.496,0.504
0.463,0.537
0.454,0.546
0.504,0.496
0.473,0.527
0.471,0.529
0.457,0.543
0.471,0.529
0.483,0.517
0.474,0.526
0.487,0.513
0.469,0.531
0.461,0.539
0.507,0.493
0.514,0.486
0.486,0.514
0.494,0.506
0.484,0.516
0.473,0.527
0.488,0.512
0.456,0.544
0.512,0.488
0.462,0.538
0.514,0.486
0.489,0.511
0.469,0.531
0.505,0.495
0.495,0.505
0.49,0.51
0.493,0.507
0.489,0.511
0.476,0.524
0.471,0.529
0.459,0.541
0.488,0.512
0.504,0.496
0.506,0.494
0.485,0.515
0.486,0.514
0.517,0.483
0.46,0.54
0.494,0.506
0.489,0.511
0.456,0.544
0.5,0.5
0.486,0.514
0.504,0.496
0.485,0.515
0.454,0.546
0.477,0.523
0.475,0.525
0.498,0.502
0.499,0.501
0.479,0.521
0.497,0.503
0.504,0.496
0.49,0.51
0.514,0.486
0.456,0.544
0.48,0.52
0.503,0.497
0.494,0.506
0.488,0.512
0.487,0.513
0.457,0.543
0.448,0.552
0.489,0.511
0.497,0.503
0.493,0.507
0.488,0.512
0.455,0.545
0.492,0.508
0.474,0.526
0.484,0.516
0.492,0.508
0.471,0.529
0.479,0.521
0.485,0.515
0.469,0.531
0.491,0.509
0.487,0.513
0.491,0.509
0.488,0.512
0.479,0.521
0.498,0.502
0.515,0.485
0.487,0.513
0.507,0.493
0.476,0.524
0.486,0.514
0.488,0.512
0.491,0.509
0.458,0.542
0.48,0.52
0.472,0.528
0.474,0.526
0.473,0.527
0.476,0.524
0.478,0.522
0.461,0.539
0.497,0.503
0.475,0.525
0.501,0.499
0.476,0.524
0.481,0.519
0.474,0.526
0.489,0.511
0.507,0.493
0.465,0.535
0.495,0.505
0.468,0.532
0.511,0.489
0.482,0.518
0.481,0.519
0.485,0.515
0.464,0.536
0.472,0.528
0.489,0.511
0.507,0.493
0.497,0.503
0.439,0.561
0.469,0.531
0.468,0.532
0.494,0.506
0.464,0.536
0.478,0.522
0.482,0.518
0.5,0.5
0.466,0.534
0.5,0.5
0.464,0.536
0.472,0.528
0.486,0.514
0.5,0.5
0.489,0.511
0.469,0.531
0.478,0.522
0.481,0.519
0.472,0.528
0.483,0.517
0.465,0.535
0.484,0.516
0.484,0.516
0.502,0.498
0.47,0.53
0.492,0.508
0.505,0.495
0.497,0.503
0.477,0.523
0.494,0.506
0.48,0.52
0.507,0.493
0.454,0.546
0.475,0.525
0.497,0.503
0.477,0.523
0.478,0.522
0.492,0.508
0.485,0.515
0.494,0.506
0.507,0.493
0.512,0.488
0.502,0.498
0.461,0.539
0.489,0.511
0.49,0.51
0.485,0.515
0.492,0.508
0.472,0.528
0.471,0.529
0.47,0.53
0.484,0.516
0.464,0.536
0.51,0.49
0.478,0.522
0.483,0.517
0.486,0.514
0.485,0.515
0.487,0.513
0.499,0.501
0.478,0.522
0.484,0.516
0.495,0.505
0.491,0.509
0.475,0.525
0.476,0.524
0.491,0.509
0.478,0.522
0.496,0.504
0.491,0.509
0.493,0.507
0.484,0.516
0.491,0.509
0.482,0.518
0.519,0.481
0.497,0.503
0.511,0.489
0.485,0.515
0.49,0.51
0.486,0.514
0.461,0.539
0.483,0.517
0.482,0.518
0.493,0.507
0.498,0.502
0.505,0.495
0.492,0.508
0.477,0.523
0.488,0.512
0.505,0.495
0.481,0.519
0.507,0.493
0.5,0.5
0.475,0.525
0.503,0.497
0.481,0.519
0.481,0.519
0.476,0.524
0.466,0.534
0.468,0.532
0.474,0.526
0.48,0.52
0.502,0.498
0.488,0.512
0.506,0.494
0.498,0.502
0.491,0.509
0.475,0.525
0.486,0.514
0.463,0.537
0.461,0.539
0.493,0.507
0.472,0.528
0.473,0.527
0.484,0.516
0.448,0.552
0.474,0.526
0.508,0.492
0.443,0.557
0.491,0.509
0.461,0.539
0.48,0.52
0.488,0.512
0.483,0.517
0.487,0.513
0.488,0.512
0.483,0.517
0.475,0.525
0.503,0.497
0.5,0.5
0.453,0.547
0.472,0.528
0.5,0.5
0.476,0.524
0.502,0.498
0.472,0.528
0.49,0.51
0.48,0.52
0.46,0.54
0.451,0.549
0.493,0.507
0.503,0.497
0.499,0.501
0.478,0.522
0.465,0.535
0.503,0.497
0.466,0.534
0.485,0.515
0.473,0.527
0.478,0.522
0.465,0.535
0.495,0.505
0.485,0.515
0.486,0.514
0.484,0.516
0.489,0.511
0.492,0.508
0.5,0.5
0.48,0.52
0.509,0.491
0.508,0.492
0.447,0.553
0.495,0.505
0.498,0.502
0.492,0.508
0.471,0.529
0.497,0.503
0.474,0.526
0.48,0.52
0.485,0.515
0.498,0.502
0.498,0.502
0.474,0.526
0.495,0.505
0.491,0.509
0.491,0.509
0.483,0.517
0.49,0.51
0.498,0.502
0.499,0.501
0.465,0.535
0.485,0.515
0.498,0.502
0.511,0.489
0.469,0.531
0.482,0.518
0.475,0.525
0.46,0.54
0.467,0.533
0.474,0.526
0.477,0.523
0.478,0.522
0.5,0.5
0.499,0.501
0.495,0.505
0.5,0.5
0.49,0.51
0.478,0.522
0.482,0.518
0.487,0.513
0.4895,0.5105
0.478,0.522
0.479,0.521
0.474,0.526
0.467,0.533
0.462,0.538
0.471,0.529
0.5,0.5
0.496,0.504
0.493,0.507
0.495,0.505
0.475,0.525
0.498,0.502
0.49,0.51
0.489,0.511
0.487,0.513
0.514,0.486
0.497,0.503
0.457,0.543
0.471,0.529
0.482,0.518
0.486,0.514
0.477,0.523
0.507,0.493
0.509,0.491
0.489,0.511
0.482,0.518
0.473,0.527
0.48,0.52
0.467,0.533
0.489,0.511
0.502,0.498
0.467,0.533
0.472,0.528
0.498,0.502
0.514,0.486
0.491,0.509
0.488,0.512
0.5,0.5
0.514,0.486
0.512,0.488
0.498,0.502
0.493,0.507
0.467,0.533
0.459,0.541
0.478,0.522
0.485,0.515
0.488,0.512
0.478,0.522
0.463,0.537
0.46,0.54
0.471,0.529
0.478,0.522
0.501,0.499
0.485,0.515
0.487,0.513
0.495,0.505
0.483,0.517
0.524,0.476
0.48,0.52
0.496,0.504
0.52,0.48
0.503,0.497
0.506,0.494
0.473,0.527
0.501,0.499
0.489,0.511
0.476,0.524
0.479,0.521
0.459,0.541
0.454,0.546
0.481,0.519
0.462,0.538
0.488,0.512
0.503,0.497
0.471,0.529
0.499,0.501
0.487,0.513
0.467,0.533
0.496,0.504
0.493,0.507
0.492,0.508
0.493,0.507
0.494,0.506
0.502,0.498
0.488,0.512
0.489,0.511
0.453,0.547
0.476,0.524
0.485,0.515
0.484,0.516
0.481,0.519
0.456,0.544
0.46,0.54
0.489,0.511
0.484,0.516
0.479,0.521
0.467,0.533
0.484,0.516
0.468,0.532
0.486,0.514
0.476,0.524
0.482,0.518
0.484,0.516
0.487,0.513
0.484,0.516
0.461,0.539
0.475,0.525
0.491,0.509
0.469,0.531
0.493,0.507
0.468,0.532
0.447,0.553
0.493,0.507
0.489,0.511
0.464,0.536
0.455,0.545
0.484,0.516
0.493,0.507
0.486,0.514
0.494,0.506
0.457,0.543
0.488,0.512
0.484,0.516
0.479,0.521
0.482,0.518
0.496,0.504
0.471,0.529
0.489,0.511
0.481,0.519
0.476,0.524
0.488,0.512
0.481,0.519
0.495,0.505
0.5,0.5
0.466,0.534
0.464,0.536
0.467,0.533
0.464,0.536
0.484,0.516
0.485,0.515
0.515,0.485
0.483,0.517
0.513,0.487
0.489,0.511
0.481,0.519
0.478,0.522
0.471,0.529
0.477,0.523
0.468,0.532
0.515,0.485
0.468,0.532
0.486,0.514
0.483,0.517
0.465,0.535
0.522,0.478
0.474,0.526
0.526,0.474
0.528,0.472
0.49,0.51
0.499,0.501
0.462,0.538
0.445,0.555
0.475,0.525
0.491,0.509
0.477,0.523
0.495,0.505
0.47,0.53
0.482,0.518
0.467,0.533
0.457,0.543
0.498,0.502
0.5,0.5
0.473,0.527
0.499,0.501
0.493,0.507
0.519,0.481
0.482,0.518
0.5,0.5
0.486,0.514
0.485,0.515
0.488,0.512
0.486,0.514
0.484,0.516
0.459,0.541
0.502,0.498
0.499,0.501
0.464,0.536
0.478,0.522
0.506,0.494
0.456,0.544
0.477,0.523
0.467,0.533
0.491,0.509
0.456,0.544
0.486,0.514
0.476,0.524
0.485,0.515
0.491,0.509
0.477,0.523
0.465,0.535
0.478,0.522
0.47,0.53
0.495,0.505
0.503,0.497
0.513,0.487
0.503,0.497
0.477,0.523
0.506,0.494
0.492,0.508
0.505,0.495
0.461,0.539
0.492,0.508
0.474,0.526
0.478,0.522
0.48,0.52
0.455,0.545
0.518,0.482
0.453,0.547
0.487,0.513
0.445,0.555
0.482,0.518
0.505,0.495
0.499,0.501
0.495,0.505
0.51,0.49
0.487,0.513
0.485,0.515
0.465,0.535
0.493,0.507
0.476,0.524
0.477,0.523
0.455,0.545
0.499,0.501
0.506,0.494
0.481,0.519
0.498,0.502
0.493,0.507
0.498,0.502
0.512,0.488
0.489,0.511
0.493,0.507
0.482,0.518
0.477,0.523
0.507,0.493
0.456,0.544
0.509,0.491
0.499,0.501
0.479,0.521
0.46,0.54
0.455,0.545
0.472,0.528
0.49,0.51
0.508,0.492
0.482,0.518
0.471,0.529
0.48,0.52
0.488,0.512
0.496,0.504
0.47,0.53
0.486,0.514
0.462,0.538
0.486,0.514
0.462,0.538
0.465,0.535
0.481,0.519
0.489,0.511
0.491,0.509
0.48,0.52
0.511,0.489
0.479,0.521
0.503,0.497
0.49,0.51
0.479,0.521
0.49,0.51
0.486,0.514
0.485,0.515
0.478,0.522
